date,crop,location,market_price
2024-09-23,onion,Bengaluru,779
2024-09-24,onion,Bengaluru,826
2024-09-25,onion,Bengaluru,839
2024-09-26,onion,Bengaluru,839
2024-09-27,onion,Bengaluru,820
2024-09-28,onion,Bengaluru,815
2024-09-29,onion,Bengaluru,756
2024-09-30,onion,Bengaluru,764
2024-10-01,onion,Bengaluru,814
2024-10-02,onion,Bengaluru,773
2024-10-03,onion,Bengaluru,774
2024-10-04,onion,Bengaluru,770
2024-10-05,onion,Bengaluru,785
2024-10-06,onion,Bengaluru,761
2024-10-07,onion,Bengaluru,759
2024-10-08,onion,Bengaluru,760
2024-10-09,onion,Bengaluru,761
2024-10-10,onion,Bengaluru,798
2024-10-11,onion,Bengaluru,817
2024-10-12,onion,Bengaluru,818
2024-10-13,onion,Bengaluru,786
2024-10-14,onion,Bengaluru,780
2024-10-15,onion,Bengaluru,780
2024-10-16,onion,Bengaluru,768
2024-10-17,onion,Bengaluru,769
2024-10-18,onion,Bengaluru,832
2024-10-19,onion,Bengaluru,775
2024-10-20,onion,Bengaluru,823
2024-10-21,onion,Bengaluru,775
2024-10-22,onion,Bengaluru,853
2024-10-23,onion,Bengaluru,779
2024-10-24,onion,Bengaluru,802
2024-10-25,onion,Bengaluru,782
2024-10-26,onion,Bengaluru,784
2024-10-27,onion,Bengaluru,786
2024-10-28,onion,Bengaluru,817
2024-10-29,onion,Bengaluru,790
2024-10-30,onion,Bengaluru,793
2024-10-31,onion,Bengaluru,804
2024-11-01,onion,Bengaluru,797
2024-11-02,onion,Bengaluru,800
2024-11-03,onion,Bengaluru,802
2024-11-04,onion,Bengaluru,830
2024-11-05,onion,Bengaluru,850
2024-11-06,onion,Bengaluru,863
2024-11-07,onion,Bengaluru,897
2024-11-08,onion,Bengaluru,958
2024-11-09,onion,Bengaluru,914
2024-11-10,onion,Bengaluru,1021
2024-11-11,onion,Bengaluru,1043
2024-11-12,onion,Bengaluru,1022
2024-11-13,onion,Bengaluru,1133
2024-11-14,onion,Bengaluru,1117
2024-11-15,onion,Bengaluru,1063
2024-11-16,onion,Bengaluru,1042
2024-11-17,onion,Bengaluru,1019
2024-11-18,onion,Bengaluru,1073
2024-11-19,onion,Bengaluru,1071
2024-11-20,onion,Bengaluru,1079
2024-11-21,onion,Bengaluru,1085
2024-11-22,onion,Bengaluru,1143
2024-11-23,onion,Bengaluru,1132
2024-11-24,onion,Bengaluru,1126
2024-11-25,onion,Bengaluru,1097
2024-11-26,onion,Bengaluru,1080
2024-11-27,onion,Bengaluru,1109
2024-11-28,onion,Bengaluru,1147
2024-11-29,onion,Bengaluru,1230
2024-11-30,onion,Bengaluru,1229
2024-12-01,onion,Bengaluru,1220
2024-12-02,onion,Bengaluru,1243
2024-12-03,onion,Bengaluru,1224
2024-12-04,onion,Bengaluru,1198
2024-12-05,onion,Bengaluru,1217
2024-12-06,onion,Bengaluru,1203
2024-12-07,onion,Bengaluru,1193
2024-12-08,onion,Bengaluru,1225
2024-12-09,onion,Bengaluru,1244
2024-12-10,onion,Bengaluru,1342
2024-12-11,onion,Bengaluru,1389
2024-12-12,onion,Bengaluru,1357
2024-12-13,onion,Bengaluru,1342
2024-12-14,onion,Bengaluru,1282
2024-12-15,onion,Bengaluru,1240
2024-12-16,onion,Bengaluru,1304
2024-12-17,onion,Bengaluru,1295
2024-12-18,onion,Bengaluru,1234
2024-12-19,onion,Bengaluru,1146
2024-12-20,onion,Bengaluru,1081
2024-12-21,onion,Bengaluru,1048
2024-12-22,onion,Bengaluru,1052
2024-12-23,onion,Bengaluru,1038
2024-12-24,onion,Bengaluru,1075
2024-12-25,onion,Bengaluru,1035
2024-12-26,onion,Bengaluru,1097
2024-12-27,onion,Bengaluru,1095
2024-12-28,onion,Bengaluru,1121
2024-12-29,onion,Bengaluru,1100
2024-12-30,onion,Bengaluru,1152
2024-12-31,onion,Bengaluru,1094
2025-01-01,onion,Bengaluru,1036
2025-01-02,onion,Bengaluru,1017
2025-01-03,onion,Bengaluru,1076
2025-01-04,onion,Bengaluru,1069
2025-01-05,onion,Bengaluru,1029
2025-01-06,onion,Bengaluru,1034
2025-01-07,onion,Bengaluru,1046
2025-01-08,onion,Bengaluru,1042
2025-01-09,onion,Bengaluru,1054
2025-01-10,onion,Bengaluru,1051
2025-01-11,onion,Bengaluru,1054
2025-01-12,onion,Bengaluru,1059
2025-01-13,onion,Bengaluru,1105
2025-01-14,onion,Bengaluru,1087
2025-01-15,onion,Bengaluru,1071
2025-01-16,onion,Bengaluru,1092
2025-01-17,onion,Bengaluru,1114
2025-01-18,onion,Bengaluru,1162
2025-01-19,onion,Bengaluru,1185
2025-01-20,onion,Bengaluru,1196
2025-01-21,onion,Bengaluru,1177
2025-01-22,onion,Bengaluru,1158
2025-01-23,onion,Bengaluru,1194
2025-01-24,onion,Bengaluru,1190
2025-01-25,onion,Bengaluru,1127
2025-01-26,onion,Bengaluru,1115
2025-01-27,onion,Bengaluru,1119
2025-01-28,onion,Bengaluru,1122
2025-01-29,onion,Bengaluru,1161
2025-01-30,onion,Bengaluru,1165
2025-01-31,onion,Bengaluru,1134
2025-02-01,onion,Bengaluru,1137
2025-02-02,onion,Bengaluru,1141
2025-02-03,onion,Bengaluru,1189
2025-02-04,onion,Bengaluru,1236
2025-02-05,onion,Bengaluru,1290
2025-02-06,onion,Bengaluru,1311
2025-02-07,onion,Bengaluru,1284
2025-02-08,onion,Bengaluru,1244
2025-02-09,onion,Bengaluru,1215
2025-02-10,onion,Bengaluru,1215
2025-02-11,onion,Bengaluru,1217
2025-02-12,onion,Bengaluru,1268
2025-02-13,onion,Bengaluru,1260
2025-02-14,onion,Bengaluru,1181
2025-02-15,onion,Bengaluru,1184
2025-02-16,onion,Bengaluru,1187
2025-02-17,onion,Bengaluru,1190
2025-02-18,onion,Bengaluru,1193
2025-02-19,onion,Bengaluru,1270
2025-02-20,onion,Bengaluru,1199
2025-02-21,onion,Bengaluru,1201
2025-02-22,onion,Bengaluru,1235
2025-02-23,onion,Bengaluru,1265
2025-02-24,onion,Bengaluru,1209
2025-02-25,onion,Bengaluru,1268
2025-02-26,onion,Bengaluru,1321
2025-02-27,onion,Bengaluru,1315
2025-02-28,onion,Bengaluru,1318
2025-03-01,onion,Bengaluru,1278
2025-03-02,onion,Bengaluru,1292
2025-03-03,onion,Bengaluru,1305
2025-03-04,onion,Bengaluru,1284
2025-03-05,onion,Bengaluru,1316
2025-03-06,onion,Bengaluru,1334
2025-03-07,onion,Bengaluru,1487
2025-03-08,onion,Bengaluru,1446
2025-03-09,onion,Bengaluru,1511
2025-03-10,onion,Bengaluru,1472
2025-03-11,onion,Bengaluru,1499
2025-03-12,onion,Bengaluru,1378
2025-03-13,onion,Bengaluru,1356
2025-03-14,onion,Bengaluru,1379
2025-03-15,onion,Bengaluru,1392
2025-03-16,onion,Bengaluru,1299
2025-03-17,onion,Bengaluru,1281
2025-03-18,onion,Bengaluru,1352
2025-03-19,onion,Bengaluru,1401
2025-03-20,onion,Bengaluru,1447
2025-03-21,onion,Bengaluru,1559
2025-03-22,onion,Bengaluru,1478
2025-03-23,onion,Bengaluru,1460
2025-03-24,onion,Bengaluru,1462
2025-03-25,onion,Bengaluru,1429
2025-03-26,onion,Bengaluru,1435
2025-03-27,onion,Bengaluru,1497
2025-03-28,onion,Bengaluru,1503
2025-03-29,onion,Bengaluru,1400
2025-03-30,onion,Bengaluru,1432
2025-03-31,onion,Bengaluru,1431
2025-04-01,onion,Bengaluru,1329
2025-04-02,onion,Bengaluru,1300
2025-04-03,onion,Bengaluru,1261
2025-04-04,onion,Bengaluru,1261
2025-04-05,onion,Bengaluru,1261
2025-04-06,onion,Bengaluru,1260
2025-04-07,onion,Bengaluru,1272
2025-04-08,onion,Bengaluru,1260
2025-04-09,onion,Bengaluru,1322
2025-04-10,onion,Bengaluru,1329
2025-04-11,onion,Bengaluru,1317
2025-04-12,onion,Bengaluru,1375
2025-04-13,onion,Bengaluru,1387
2025-04-14,onion,Bengaluru,1402
2025-04-15,onion,Bengaluru,1399
2025-04-16,onion,Bengaluru,1383
2025-04-17,onion,Bengaluru,1401
2025-04-18,onion,Bengaluru,1472
2025-04-19,onion,Bengaluru,1310
2025-04-20,onion,Bengaluru,1397
2025-04-21,onion,Bengaluru,1348
2025-04-22,onion,Bengaluru,1356
2025-04-23,onion,Bengaluru,1274
2025-04-24,onion,Bengaluru,1343
2025-04-25,onion,Bengaluru,1277
2025-04-26,onion,Bengaluru,1328
2025-04-27,onion,Bengaluru,1315
2025-04-28,onion,Bengaluru,1306
2025-04-29,onion,Bengaluru,1245
2025-04-30,onion,Bengaluru,1301
2025-05-01,onion,Bengaluru,1292
2025-05-02,onion,Bengaluru,1324
2025-05-03,onion,Bengaluru,1232
2025-05-04,onion,Bengaluru,1230
2025-05-05,onion,Bengaluru,1240
2025-05-06,onion,Bengaluru,1226
2025-05-07,onion,Bengaluru,1241
2025-05-08,onion,Bengaluru,1222
2025-05-09,onion,Bengaluru,1220
2025-05-10,onion,Bengaluru,1241
2025-05-11,onion,Bengaluru,1247
2025-05-12,onion,Bengaluru,1213
2025-05-13,onion,Bengaluru,1263
2025-05-14,onion,Bengaluru,1284
2025-05-15,onion,Bengaluru,1205
2025-05-16,onion,Bengaluru,1202
2025-05-17,onion,Bengaluru,1217
2025-05-18,onion,Bengaluru,1209
2025-05-19,onion,Bengaluru,1194
2025-05-20,onion,Bengaluru,1194
2025-05-21,onion,Bengaluru,1227
2025-05-22,onion,Bengaluru,1221
2025-05-23,onion,Bengaluru,1220
2025-05-24,onion,Bengaluru,1265
2025-05-25,onion,Bengaluru,1188
2025-05-26,onion,Bengaluru,1219
2025-05-27,onion,Bengaluru,1232
2025-05-28,onion,Bengaluru,1168
2025-05-29,onion,Bengaluru,1197
2025-05-30,onion,Bengaluru,1279
2025-05-31,onion,Bengaluru,1291
2025-06-01,onion,Bengaluru,1314
2025-06-02,onion,Bengaluru,1261
2025-06-03,onion,Bengaluru,1228
2025-06-04,onion,Bengaluru,1177
2025-06-05,onion,Bengaluru,1192
2025-06-06,onion,Bengaluru,1164
2025-06-07,onion,Bengaluru,1134
2025-06-08,onion,Bengaluru,1164
2025-06-09,onion,Bengaluru,1239
2025-06-10,onion,Bengaluru,1231
2025-06-11,onion,Bengaluru,1153
2025-06-12,onion,Bengaluru,1152
2025-06-13,onion,Bengaluru,1157
2025-06-14,onion,Bengaluru,1192
2025-06-15,onion,Bengaluru,1173
2025-06-16,onion,Bengaluru,1211
2025-06-17,onion,Bengaluru,1242
2025-06-18,onion,Bengaluru,1224
2025-06-19,onion,Bengaluru,1259
2025-06-20,onion,Bengaluru,1299
2025-06-21,onion,Bengaluru,1244
2025-06-22,onion,Bengaluru,1285
2025-06-23,onion,Bengaluru,1275
2025-06-24,onion,Bengaluru,1260
2025-06-25,onion,Bengaluru,1251
2025-06-26,onion,Bengaluru,1306
2025-06-27,onion,Bengaluru,1360
2025-06-28,onion,Bengaluru,1378
2025-06-29,onion,Bengaluru,1387
2025-06-30,onion,Bengaluru,1379
2025-07-01,onion,Bengaluru,1502
2025-07-02,onion,Bengaluru,1465
2025-07-03,onion,Bengaluru,1441
2025-07-04,onion,Bengaluru,1451
2025-07-05,onion,Bengaluru,1405
2025-07-06,onion,Bengaluru,1450
2025-07-07,onion,Bengaluru,1377
2025-07-08,onion,Bengaluru,1340
2025-07-09,onion,Bengaluru,1317
2025-07-10,onion,Bengaluru,1266
2025-07-11,onion,Bengaluru,1311
2025-07-12,onion,Bengaluru,1245
2025-07-13,onion,Bengaluru,1196
2025-07-14,onion,Bengaluru,1161
2025-07-15,onion,Bengaluru,1197
2025-07-16,onion,Bengaluru,1261
2025-07-17,onion,Bengaluru,1282
2025-07-18,onion,Bengaluru,1216
2025-07-19,onion,Bengaluru,1184
2025-07-20,onion,Bengaluru,1254
2025-07-21,onion,Bengaluru,1252
2025-07-22,onion,Bengaluru,1180
2025-07-23,onion,Bengaluru,1280
2025-07-24,onion,Bengaluru,1249
2025-07-25,onion,Bengaluru,1242
2025-07-26,onion,Bengaluru,1207
2025-07-27,onion,Bengaluru,1158
2025-07-28,onion,Bengaluru,1216
2025-07-29,onion,Bengaluru,1221
2025-07-30,onion,Bengaluru,1233
2025-07-31,onion,Bengaluru,1169
2025-08-01,onion,Bengaluru,1152
2025-08-02,onion,Bengaluru,1119
2025-08-03,onion,Bengaluru,1077
2025-08-04,onion,Bengaluru,1096
2025-08-05,onion,Bengaluru,1077
2025-08-06,onion,Bengaluru,1106
2025-08-07,onion,Bengaluru,1137
2025-08-08,onion,Bengaluru,1114
2025-08-09,onion,Bengaluru,1132
2025-08-10,onion,Bengaluru,1107
2025-08-11,onion,Bengaluru,1067
2025-08-12,onion,Bengaluru,1015
2025-08-13,onion,Bengaluru,1016
2025-08-14,onion,Bengaluru,978
2025-08-15,onion,Bengaluru,1040
2025-08-16,onion,Bengaluru,1114
2025-08-17,onion,Bengaluru,1134
2025-08-18,onion,Bengaluru,1142
2025-08-19,onion,Bengaluru,1141
2025-08-20,onion,Bengaluru,1250
2025-08-21,onion,Bengaluru,1340
2025-08-22,onion,Bengaluru,1328
2025-08-23,onion,Bengaluru,1316
2025-08-24,onion,Bengaluru,1329
2025-08-25,onion,Bengaluru,1271
2025-08-26,onion,Bengaluru,1184
2025-08-27,onion,Bengaluru,1119
2025-08-28,onion,Bengaluru,1103
2025-08-29,onion,Bengaluru,1057
2025-08-30,onion,Bengaluru,1123
2025-08-31,onion,Bengaluru,1052
2025-09-01,onion,Bengaluru,988
2025-09-02,onion,Bengaluru,900
2025-09-03,onion,Bengaluru,868
2025-09-04,onion,Bengaluru,847
2025-09-05,onion,Bengaluru,843
2025-09-06,onion,Bengaluru,841
2025-09-07,onion,Bengaluru,840
2025-09-08,onion,Bengaluru,838
2025-09-09,onion,Bengaluru,857
2025-09-10,onion,Bengaluru,836
2025-09-11,onion,Bengaluru,871
2025-09-12,onion,Bengaluru,833
2025-09-13,onion,Bengaluru,832
2025-09-14,onion,Bengaluru,927
2025-09-15,onion,Bengaluru,1029
2025-09-16,onion,Bengaluru,964
2025-09-17,onion,Bengaluru,1020
2025-09-18,onion,Bengaluru,1095
2025-09-19,onion,Bengaluru,1144
2025-09-20,onion,Bengaluru,1140
2025-09-21,onion,Bengaluru,1049
2025-09-22,onion,Bengaluru,1053
2025-09-23,onion,Bengaluru,1072
2025-09-24,onion,Bengaluru,1083
2025-09-25,onion,Bengaluru,1105
2025-09-26,onion,Bengaluru,1066
2025-09-27,onion,Bengaluru,1044
2025-09-28,onion,Bengaluru,931
2025-09-29,onion,Bengaluru,973
2025-09-30,onion,Bengaluru,931
2025-10-01,onion,Bengaluru,919
2025-10-02,onion,Bengaluru,931
2025-10-03,onion,Bengaluru,905
2025-10-04,onion,Bengaluru,855
2025-10-05,onion,Bengaluru,868
2025-10-06,onion,Bengaluru,827
2025-10-07,onion,Bengaluru,863
2025-10-08,onion,Bengaluru,895
2025-10-09,onion,Bengaluru,870
2025-10-10,onion,Bengaluru,847
2025-10-11,onion,Bengaluru,830
2025-10-12,onion,Bengaluru,831
2025-10-13,onion,Bengaluru,832
2025-10-14,onion,Bengaluru,833
2025-10-15,onion,Bengaluru,902
2025-10-16,onion,Bengaluru,836
2025-10-17,onion,Bengaluru,837
2025-10-18,onion,Bengaluru,873
2025-10-19,onion,Bengaluru,971
2025-10-20,onion,Bengaluru,931
2025-10-21,onion,Bengaluru,981
2025-10-22,onion,Bengaluru,928
2025-10-23,onion,Bengaluru,911
2025-10-24,onion,Bengaluru,914
2025-10-25,onion,Bengaluru,883
2025-10-26,onion,Bengaluru,865
2025-10-27,onion,Bengaluru,853
2025-10-28,onion,Bengaluru,887
2025-10-29,onion,Bengaluru,857
2025-10-30,onion,Bengaluru,859
2025-10-31,onion,Bengaluru,861
2025-11-01,onion,Bengaluru,864
2025-11-02,onion,Bengaluru,873
2025-11-03,onion,Bengaluru,878
2025-11-04,onion,Bengaluru,999
2025-11-05,onion,Bengaluru,990
2025-11-06,onion,Bengaluru,988
2025-11-07,onion,Bengaluru,1053
2025-11-08,onion,Bengaluru,1066
2025-11-09,onion,Bengaluru,1064
2025-11-10,onion,Bengaluru,1061
2025-11-11,onion,Bengaluru,1073
2025-11-12,onion,Bengaluru,1121
2025-11-13,onion,Bengaluru,1187
2025-11-14,onion,Bengaluru,1239
2025-11-15,onion,Bengaluru,1264
2025-11-16,onion,Bengaluru,1277
2025-11-17,onion,Bengaluru,1376
2025-11-18,onion,Bengaluru,1357
2025-11-19,onion,Bengaluru,1393
2025-11-20,onion,Bengaluru,1451
2025-11-21,onion,Bengaluru,1503
2025-11-22,onion,Bengaluru,1471
2025-11-23,onion,Bengaluru,1607
2025-11-24,onion,Bengaluru,1689
2025-11-25,onion,Bengaluru,1742
2025-11-26,onion,Bengaluru,1698
2025-11-27,onion,Bengaluru,1748
2025-11-28,onion,Bengaluru,1643
2025-11-29,onion,Bengaluru,1635
2025-11-30,onion,Bengaluru,1644
2025-12-01,onion,Bengaluru,1627
2025-12-02,onion,Bengaluru,1705
2025-12-03,onion,Bengaluru,1713
2025-12-04,onion,Bengaluru,1672
2025-12-05,onion,Bengaluru,1711
2025-12-06,onion,Bengaluru,1734
2025-12-07,onion,Bengaluru,1655
2025-12-08,onion,Bengaluru,1722
2025-12-09,onion,Bengaluru,1731
2025-12-10,onion,Bengaluru,1781
2025-12-11,onion,Bengaluru,1804
2025-12-12,onion,Bengaluru,1792
2025-12-13,onion,Bengaluru,1816
2025-12-14,onion,Bengaluru,1816
2025-12-15,onion,Bengaluru,1833
2025-12-16,onion,Bengaluru,1866
2025-12-17,onion,Bengaluru,1877
2025-12-18,onion,Bengaluru,1903
2025-12-19,onion,Bengaluru,1889
2025-12-20,onion,Bengaluru,1867
2025-12-21,onion,Bengaluru,1907
2025-12-22,onion,Bengaluru,1980
2025-12-23,onion,Bengaluru,1960
2025-12-24,onion,Bengaluru,1979
2025-12-25,onion,Bengaluru,1916
2025-12-26,onion,Bengaluru,2006
2025-12-27,onion,Bengaluru,2064
2025-12-28,onion,Bengaluru,2040
2025-12-29,onion,Bengaluru,2028
2025-12-30,onion,Bengaluru,2089
2025-12-31,onion,Bengaluru,2102
2024-01-01,onion,Pune,1657
2024-01-02,onion,Pune,1726
2024-01-03,onion,Pune,1753
2024-01-04,onion,Pune,1792
2024-01-05,onion,Pune,1803
2024-01-06,onion,Pune,1833
2024-01-07,onion,Pune,1926
2024-01-08,onion,Pune,1911
2024-01-09,onion,Pune,1899
2024-01-10,onion,Pune,1992
2024-01-11,onion,Pune,2050
2024-01-12,onion,Pune,2047
2024-01-13,onion,Pune,2017
2024-01-14,onion,Pune,2004
2024-01-15,onion,Pune,2093
2024-01-16,onion,Pune,2101
2024-01-17,onion,Pune,2149
2024-01-18,onion,Pune,2163
2024-01-19,onion,Pune,2180
2024-01-20,onion,Pune,2209
2024-01-21,onion,Pune,2207
2024-01-22,onion,Pune,2200
2024-01-23,onion,Pune,2271
2024-01-24,onion,Pune,2265
2024-01-25,onion,Pune,2291
2024-01-26,onion,Pune,2340
2024-01-27,onion,Pune,2367
2024-01-28,onion,Pune,2403
2024-01-29,onion,Pune,2337
2024-01-30,onion,Pune,2351
2024-01-31,onion,Pune,2409
2024-02-01,onion,Pune,2507
2024-02-02,onion,Pune,2560
2024-02-03,onion,Pune,2574
2024-02-04,onion,Pune,2602
2024-02-05,onion,Pune,2636
2024-02-06,onion,Pune,2553
2024-02-07,onion,Pune,2507
2024-02-08,onion,Pune,2517
2024-02-09,onion,Pune,2516
2024-02-10,onion,Pune,2503
2024-02-11,onion,Pune,2523
2024-02-12,onion,Pune,2547
2024-02-13,onion,Pune,2485
2024-02-14,onion,Pune,2430
2024-02-15,onion,Pune,2415
2024-02-16,onion,Pune,2441
2024-02-17,onion,Pune,2435
2024-02-18,onion,Pune,2415
2024-02-19,onion,Pune,2478
2024-02-20,onion,Pune,2509
2024-02-21,onion,Pune,2504
2024-02-22,onion,Pune,2583
2024-02-23,onion,Pune,2589
2024-02-24,onion,Pune,2632
2024-02-25,onion,Pune,2594
2024-02-26,onion,Pune,2537
2024-02-27,onion,Pune,2505
2024-02-28,onion,Pune,2530
2024-02-29,onion,Pune,2526
2024-03-01,onion,Pune,2521
2024-03-02,onion,Pune,2533
2024-03-03,onion,Pune,2541
2024-03-04,onion,Pune,2595
2024-03-05,onion,Pune,2573
2024-03-06,onion,Pune,2515
2024-03-07,onion,Pune,2586
2024-03-08,onion,Pune,2568
2024-03-09,onion,Pune,2620
2024-03-10,onion,Pune,2639
2024-03-11,onion,Pune,2702
2024-03-12,onion,Pune,2677
2024-03-13,onion,Pune,2716
2024-03-14,onion,Pune,2705
2024-03-15,onion,Pune,2678
2024-03-16,onion,Pune,2750
2024-03-17,onion,Pune,2720
2024-03-18,onion,Pune,2687
2024-03-19,onion,Pune,2641
2024-03-20,onion,Pune,2623
2024-03-21,onion,Pune,2630
2024-03-22,onion,Pune,2624
2024-03-23,onion,Pune,2641
2024-03-24,onion,Pune,2575
2024-03-25,onion,Pune,2574
2024-03-26,onion,Pune,2514
2024-03-27,onion,Pune,2496
2024-03-28,onion,Pune,2487
2024-03-29,onion,Pune,2486
2024-03-30,onion,Pune,2501
2024-03-31,onion,Pune,2448
2024-04-01,onion,Pune,2429
2024-04-02,onion,Pune,2526
2024-04-03,onion,Pune,2523
2024-04-04,onion,Pune,2514
2024-04-05,onion,Pune,2433
2024-04-06,onion,Pune,2440
2024-04-07,onion,Pune,2372
2024-04-08,onion,Pune,2267
2024-04-09,onion,Pune,2285
2024-04-10,onion,Pune,2303
2024-04-11,onion,Pune,2235
2024-04-12,onion,Pune,2175
2024-04-13,onion,Pune,2141
2024-04-14,onion,Pune,2222
2024-04-15,onion,Pune,2234
2024-04-16,onion,Pune,2257
2024-04-17,onion,Pune,2308
2024-04-18,onion,Pune,2372
2024-04-19,onion,Pune,2377
2024-04-20,onion,Pune,2395
2024-04-21,onion,Pune,2395
2024-04-22,onion,Pune,2310
2024-04-23,onion,Pune,2321
2024-04-24,onion,Pune,2297
2024-04-25,onion,Pune,2172
2024-04-26,onion,Pune,2138
2024-04-27,onion,Pune,2115
2024-04-28,onion,Pune,2152
2024-04-29,onion,Pune,2144
2024-04-30,onion,Pune,2111
2024-05-01,onion,Pune,2053
2024-05-02,onion,Pune,2042
2024-05-03,onion,Pune,2046
2024-05-04,onion,Pune,2068
2024-05-05,onion,Pune,2100
2024-05-06,onion,Pune,2038
2024-05-07,onion,Pune,2046
2024-05-08,onion,Pune,2037
2024-05-09,onion,Pune,2024
2024-05-10,onion,Pune,2030
2024-05-11,onion,Pune,2100
2024-05-12,onion,Pune,2085
2024-05-13,onion,Pune,2087
2024-05-14,onion,Pune,2042
2024-05-15,onion,Pune,1993
2024-05-16,onion,Pune,1942
2024-05-17,onion,Pune,1872
2024-05-18,onion,Pune,1841
2024-05-19,onion,Pune,1913
2024-05-20,onion,Pune,1876
2024-05-21,onion,Pune,1859
2024-05-22,onion,Pune,1796
2024-05-23,onion,Pune,1784
2024-05-24,onion,Pune,1735
2024-05-25,onion,Pune,1718
2024-05-26,onion,Pune,1700
2024-05-27,onion,Pune,1692
2024-05-28,onion,Pune,1736
2024-05-29,onion,Pune,1809
2024-05-30,onion,Pune,1881
2024-05-31,onion,Pune,1882
2024-06-01,onion,Pune,1887
2024-06-02,onion,Pune,1888
2024-06-03,onion,Pune,1917
2024-06-04,onion,Pune,1885
2024-06-05,onion,Pune,1839
2024-06-06,onion,Pune,1751
2024-06-07,onion,Pune,1785
2024-06-08,onion,Pune,1792
2024-06-09,onion,Pune,1754
2024-06-10,onion,Pune,1818
2024-06-11,onion,Pune,1787
2024-06-12,onion,Pune,1848
2024-06-13,onion,Pune,1807
2024-06-14,onion,Pune,1812
2024-06-15,onion,Pune,1827
2024-06-16,onion,Pune,1801
2024-06-17,onion,Pune,1743
2024-06-18,onion,Pune,1741
2024-06-19,onion,Pune,1705
2024-06-20,onion,Pune,1635
2024-06-21,onion,Pune,1554
2024-06-22,onion,Pune,1559
2024-06-23,onion,Pune,1458
2024-06-24,onion,Pune,1442
2024-06-25,onion,Pune,1471
2024-06-26,onion,Pune,1403
2024-06-27,onion,Pune,1343
2024-06-28,onion,Pune,1352
2024-06-29,onion,Pune,1237
2024-06-30,onion,Pune,1230
2024-07-01,onion,Pune,1206
2024-07-02,onion,Pune,1263
2024-07-03,onion,Pune,1327
2024-07-04,onion,Pune,1337
2024-07-05,onion,Pune,1304
2024-07-06,onion,Pune,1304
2024-07-07,onion,Pune,1337
2024-07-08,onion,Pune,1363
2024-07-09,onion,Pune,1260
2024-07-10,onion,Pune,1194
2024-07-11,onion,Pune,1222
2024-07-12,onion,Pune,1164
2024-07-13,onion,Pune,1175
2024-07-14,onion,Pune,1206
2024-07-15,onion,Pune,1228
2024-07-16,onion,Pune,1244
2024-07-17,onion,Pune,1220
2024-07-18,onion,Pune,1158
2024-07-19,onion,Pune,1230
2024-07-20,onion,Pune,1145
2024-07-21,onion,Pune,1146
2024-07-22,onion,Pune,1119
2024-07-23,onion,Pune,1172
2024-07-24,onion,Pune,1170
2024-07-25,onion,Pune,1129
2024-07-26,onion,Pune,1106
2024-07-27,onion,Pune,1140
2024-07-28,onion,Pune,1182
2024-07-29,onion,Pune,1206
2024-07-30,onion,Pune,1207
2024-07-31,onion,Pune,1163
2024-08-01,onion,Pune,1129
2024-08-02,onion,Pune,1145
2024-08-03,onion,Pune,1185
2024-08-04,onion,Pune,1119
2024-08-05,onion,Pune,1043
2024-08-06,onion,Pune,1032
2024-08-07,onion,Pune,1038
2024-08-08,onion,Pune,1042
2024-08-09,onion,Pune,1062
2024-08-10,onion,Pune,1036
2024-08-11,onion,Pune,1086
2024-08-12,onion,Pune,1147
2024-08-13,onion,Pune,1166
2024-08-14,onion,Pune,1142
2024-08-15,onion,Pune,1021
2024-08-16,onion,Pune,990
2024-08-17,onion,Pune,993
2024-08-18,onion,Pune,1017
2024-08-19,onion,Pune,1000
2024-08-20,onion,Pune,993
2024-08-21,onion,Pune,1062
2024-08-22,onion,Pune,1013
2024-08-23,onion,Pune,940
2024-08-24,onion,Pune,836
2024-08-25,onion,Pune,874
2024-08-26,onion,Pune,815
2024-08-27,onion,Pune,798
2024-08-28,onion,Pune,831
2024-08-29,onion,Pune,894
2024-08-30,onion,Pune,894
2024-08-31,onion,Pune,849
2024-09-01,onion,Pune,862
2024-09-02,onion,Pune,816
2024-09-03,onion,Pune,811
2024-09-04,onion,Pune,750
2024-09-05,onion,Pune,713
2024-09-06,onion,Pune,806
2024-09-07,onion,Pune,850
2024-09-08,onion,Pune,820
2024-09-09,onion,Pune,800
2024-09-10,onion,Pune,829
2024-09-11,onion,Pune,811
2024-09-12,onion,Pune,861
2024-09-13,onion,Pune,793
2024-09-14,onion,Pune,789
2024-09-15,onion,Pune,755
2024-09-16,onion,Pune,765
2024-09-17,onion,Pune,769
2024-09-18,onion,Pune,769
2024-09-19,onion,Pune,787
2024-09-20,onion,Pune,798
2024-09-21,onion,Pune,749
2024-09-22,onion,Pune,744
2024-09-23,onion,Pune,739
2024-09-24,onion,Pune,736
2024-09-25,onion,Pune,829
2024-09-26,onion,Pune,830
2024-09-27,onion,Pune,899
2024-09-28,onion,Pune,817
2024-09-29,onion,Pune,792
2024-09-30,onion,Pune,781
2024-10-01,onion,Pune,847
2024-10-02,onion,Pune,754
2024-10-03,onion,Pune,795
2024-10-04,onion,Pune,818
2024-10-05,onion,Pune,842
2024-10-06,onion,Pune,833
2024-10-07,onion,Pune,841
2024-10-08,onion,Pune,839
2024-10-09,onion,Pune,811
2024-10-10,onion,Pune,850
2024-10-11,onion,Pune,854
